White player,White player Elo,Black player,Black player Elo,Opening Code,Opening,Result
Igor_Lysyj,2594,Ante_Saric,2556,E16,Indian systems with ...e6,1-0
Andrey_Esipenko,2642,Thai_Dai_Van_Nguyen,2553,E06,E00–E09,1-0
Henri_Pohjala,2350,Evgeny_Postny,2605,D02,D00–D05,0-1
Aleksej_Aleksandrov,2592,Tarvo_Seeman,2410,E71,King’s Indian,1-0
Rauf_Mamedov,2659,Maxim_Turov,2574,B19,Caro-Kann Defence,½-½
Sergei_Lobanov,2504,Vahap_Sanal,2549,C88,Ruy Lopez,½-½
Matej_Sebenik,2501,Daniil_Yuffa,2566,E97,King’s Indian,1-0
Pavel_Potapov,2482,Valerij_Popov,2535,B22,Sicilian Defence,½-½
Vilka_Sipila,2383,Vlastimil_Babula,2574,B48,Sicilian Defence,1-0
Robert_1_Ruck,2530,Thai_Dai_Van_Nguyen,2553,A07,Réti Opening,½-½
Ante_Saric,2556,Felix_Blohberger,2434,A04,Réti Opening,1-0
Juras_Mickevicius,2270,Johann_Hjartarson,2524,A80,Dutch Defence,1-0
Jiri_Stocek,2575,Adam_Kozak,2525,D03,D00–D05,½-½
Helgi_Dam_Ziska,2536,Daniel_Sanz_Wawer,2212,B11,Caro-Kann Defence,0-1
Ilya_Duzhakov,2399,Meelis_Kanep,2461,A54,Atypical Indian systems,½-½
Kaido_Kulaots,2538,Gabriel_Sargissian,2689,C88,Ruy Lopez,0-1
Tarvo_Seeman,2410,Valery_A_Loginov,2478,A05,Réti Opening,½-½
Roman_Martynov,2322,Ottomar_Ladva,2513,E04,E00–E09,1-0
Georg_Mohr,2433,Stanislav_Opryshko,2208,A21,English Opening,1-0
Denis_Lazavik,2411,Henri_Pohjala,2350,D45,Queen’s Gambit,½-½
Noel_Studer,2546,Emery_Peterson,2158,D30,Queen’s Gambit,1-0
Alexander_Timerkhanov,2388,Kirill_Bazyrtsyrenov,2096,A45,A45–A49,1-0
Erik_Chibukhchyan,2233,Alexander1_Potapov,2413,C69,Ruy Lopez,½-½
Dominik_Horvath,2445,Andrei_Shishkov,2390,E04,E00–E09,1-0
Denis_Pershin,2389,Iskander_Nasibullin,2109,E32,Indian systems with ...e6,1-0
Olaf_Heinzel,2310,Sergey_Ionov,2521,A45,A45–A49,1-0
Gadir_Guseinov,2666,Andrey_Esipenko,2642,C69,Ruy Lopez,½-½
Sergio_Rocha,2342,Martin_Cerveny,2353,D02,D00–D05,0-1
Lorin_D'Costa,2381,Ilja_Haitin,2349,D00,D00–D05,1-0
Lucas_Van_Foreest,2526,Piotr_Lopusiewicz,2301,C47,C46–C49,1-0
Valentin_Vlassow,2257,Ralf_Schnabel,2228,B02,Alekhine Defence,1-0
Epaminondas_Kourousis,2387,Vitaliy_Promyshlyanskiy,2265,A04,Réti Opening,½-½
Viktoria_Chernyak,2284,Valentin_Dragnev,2553,A13,English Opening,½-½
Rick_Frischmann,2355,Oliver_Brendel,2340,B27,Sicilian Defence,1-0
Alexander_Riazantsev,2639,Igor_Lysyj,2594,D37,Queen’s Gambit,1-0
Kirill_Stupak,2529,Alexander_Motylev,2640,D43,Queen’s Gambit,0-1
Evgeny_Postny,2605,Vasily_Usmanov,2436,E10,Indian systems with ...e6,½-½
Dinara_Wagner,2314,Aleksej_Aleksandrov,2592,A13,English Opening,½-½
Daniil_Lintchevski,2538,Mikhail_Demidov,2552,B06,Modern Defence,½-½
Zaven_Andriasian,2611,Bogdan_Belyakov,2481,C50,Italian Game,1-0
Alexandros_Papasimakopoulos,2230,Theodoros_Varvadoukas,2164,A31,English Opening,1-0
Tommi_Luukkonen,2290,Maxim_Turov,2574,B11,Caro-Kann Defence,1-0
Helgi_Dam_Ziska,2536,Romain_Picard,2296,C41,Philidor Defence,1-0
Felix_Blohberger,2434,Mikhail_Demidov,2552,A04,Réti Opening,0-1
Zaven_Andriasian,2611,Kirill_Shubin,2430,A05,Réti Opening,1-0
Alexei_Saveliev,2361,Igor_Lysyj,2594,C67,Ruy Lopez,0-1
Evgeny_Postny,2605,Sander_Kukk,2194,E92,King’s Indian,½-½
Gabriel_Sargissian,2689,Bragi_Thorfinnsson,2437,E61,King’s Indian,1-0
Valer_Krutti,2295,Daniil_Yuffa,2566,E75,King’s Indian,0-1
Valerij_Popov,2535,Thai_Dai_Van_Nguyen,2553,A20,English Opening,½-½
Kaido_Kulaots,2538,Tommi_Luukkonen,2290,B84,Sicilian Defence,1-0
Artem_Smirnov,2419,Ante_Saric,2556,E20,Indian systems with ...e6,0-1
Bogdan_Belyakov,2481,Viktoria_Chernyak,2284,B13,Caro-Kann Defence,½-½
Ilja_Haitin,2349,Daniil_Lintchevski,2538,D00,D00–D05,0-1
Denis_Pershin,2389,Sergey_Krivenko,2279,D79,Neo-Grünfeld,1-0
Evgeny_Sysolyatin,2271,Matej_Sebenik,2501,B31,Sicilian Defence,0-1
Ralf_Schnabel,2228,Meelis_Kanep,2461,B90,Sicilian Defence,0-1
Vlastimil_Babula,2574,Benny_Aizenberg,2208,A58,Atypical Indian systems,1-0
Valery_A_Loginov,2478,Alexander_Motylev,2640,A07,Réti Opening,0-1
Kirill_Chukavin,2336,Evgeny_Postny,2605,C46,C46–C49,½-½
Aleksej_Aleksandrov,2592,Christian_Troyke,2317,B06,Modern Defence,1-0
Kirill_Stupak,2529,Olaf_Heinzel,2310,A45,A45–A49,1-0
Sander_Kukk,2194,Robert_1_Ruck,2530,A01,Larsen Opening,0-1
Johann_Hjartarson,2524,Timur_Khakimov,2274,A50,Atypical Indian systems,1-0
Alexej_Cherepov,2184,Jiri_Stocek,2575,E00,E00–E09,½-½
Sergei_Lobanov,2504,Viktor_Shapiro,2249,B05,Alekhine Defence,1-0
Henri_Pohjala,2350,Kamil_Szadkowski,2278,A45,A45–A49,1-0
Roman_Martynov,2322,Valentin_Vlassow,2257,D06,Queen’s Gambit,1-0
Valentin_Dragnev,2553,Ilyas_Azimov,2212,E11,Indian systems with ...e6,0-1
Vasily_Usmanov,2436,Helgi_Dam_Ziska,2536,E94,King’s Indian,1-0
Tigran_Nazaretyan,2297,Ivan_Saveljev,2103,D91,Grünfeld,1-0
Juri_Krupenski,2386,Eva_Stepanyan,1881,E04,E00–E09,1-0
Yurii_Marinskii,2159,Alexander_Timerkhanov,2388,B25,Sicilian Defence,0-1
Konstantins_Gudovskis,2025,Verner_Putka,2307,E20,Indian systems with ...e6,0-1
Tarvo_Seeman,2410,Oliver_Wartiovaara,2185,A37,English Opening,1-0
Valeri_Golubenko,2211,Rauf_Mamedov,2659,A41,A40–A42,0-1
Ilja_Semjonovs,2361,Gadir_Guseinov,2666,A48,A45–A49,0-1
Mikhail_Demidov,2552,Helgi_Ass_Gretarsson,2406,A04,Réti Opening,0-1
Lucas_Van_Foreest,2526,Zaven_Andriasian,2611,B10,Caro-Kann Defence,½-½
Igor_Lysyj,2594,Alexandros_Papasimakopoulos,2230,E15,Indian systems with ...e6,1-0
Vahap_Sanal,2549,Epaminondas_Kourousis,2387,B14,Caro-Kann Defence,1-0
Vilka_Sipila,2383,Alexander_Riazantsev,2639,B12,Caro-Kann Defence,0-1
Andrey_Esipenko,2642,Rick_Frischmann,2355,D07,Queen’s Gambit,1-0
Ante_Saric,2556,Gabriel_Sargissian,2689,D38,Queen’s Gambit,½-½
Lucas_Van_Foreest,2526,Aleksej_Aleksandrov,2592,C47,C46–C49,1-0
Juri_Krupenski,2386,Vlastimil_Babula,2574,E00,E00–E09,1-0
Thai_Dai_Van_Nguyen,2553,Kirill_Stupak,2529,E36,Indian systems with ...e6,½-½
Robert_1_Ruck,2530,Tarvo_Seeman,2410,E62,King’s Indian,0-1
Alexander_Timerkhanov,2388,Johann_Hjartarson,2524,A45,A45–A49,0-1
Verner_Putka,2307,Bogdan_Belyakov,2481,E63,King’s Indian,0-1
Viktoria_Chernyak,2284,Sergei_Lobanov,2504,A20,English Opening,0-1
Ilyas_Azimov,2212,Henri_Pohjala,2350,B01,Scandinavian Defence,0-1
Maxim_Turov,2574,Roman_Martynov,2322,E15,Indian systems with ...e6,1-0
Gadir_Guseinov,2666,Sergio_Rocha,2342,B06,Modern Defence,1-0
Alexander_Motylev,2640,Kaido_Kulaots,2538,B51,Sicilian Defence,½-½
Rauf_Mamedov,2659,Marat_Askerov,2335,B10,Caro-Kann Defence,1-0
Helgi_Dam_Ziska,2536,Adam_Kozak,2525,C28,Vienna Game,0-1
Falko_Meyer,2208,Mikhail_Demidov,2552,B06,Modern Defence,0-1
Evgeny_Postny,2605,Tuomas_Nivala,2209,E04,E00–E09,1-0
Jiri_Stocek,2575,Ilja_Haitin,2349,D24,Queen’s Gambit,1-0
Pavel_Potapov,2482,Evgeny_Sysolyatin,2271,C53,Italian Game,½-½
Uku_Valner,2302,Valery_A_Loginov,2478,B26,Sicilian Defence,0-1
Bragi_Thorfinnsson,2437,Xavier_Martinez_Pla,2261,E46,Indian systems with ...e6,1-0
Brent_Burg,2145,Ottomar_Ladva,2513,D02,D00–D05,0-1
Martin_Cerveny,2353,Piotr_Lopusiewicz,2301,D02,D00–D05,1-0
Daniil_Lintchevski,2538,Igor_Lysyj,2594,C47,C46–C49,½-½
Georg_Mohr,2433,Ralf_Schnabel,2228,A04,Réti Opening,1-0
Sergey_Krivenko,2279,Lorin_D'Costa,2381,A45,A45–A49,½-½
Alexandros_Papasimakopoulos,2230,Vitaliy_Promyshlyanskiy,2265,A40,A40–A42,1-0
Epaminondas_Kourousis,2387,Oliver_Brendel,2340,A48,A45–A49,½-½
Erik_Chibukhchyan,2233,Vilka_Sipila,2383,B44,Sicilian Defence,1-0
Rick_Frischmann,2355,Margus_Lehiste,2213,C42,Petrov’s Defence,1-0
Denis_Lazavik,2411,Valer_Krutti,2295,A50,Atypical Indian systems,½-½
Matej_Sebenik,2501,Vahap_Sanal,2549,B08,Pirc Defence,½-½
Alexander_Riazantsev,2639,Denis_Pershin,2389,D30,Queen’s Gambit,1-0
Meelis_Kanep,2461,Andrey_Esipenko,2642,A45,A45–A49,0-1
Daniil_Yuffa,2566,Vasily_Usmanov,2436,A62,Atypical Indian systems,1-0
Helgi_Ass_Gretarsson,2406,Valerij_Popov,2535,A07,Réti Opening,½-½
Zaven_Andriasian,2611,Tigran_Nazaretyan,2297,B31,Sicilian Defence,1-0
Andrey_Esipenko,2642,Alexander_Riazantsev,2639,D30,Queen’s Gambit,½-½
Bogdan_Belyakov,2481,Juri_Krupenski,2386,B14,Caro-Kann Defence,1-0
Evgeny_Degtiarev,2392,Gadir_Guseinov,2666,E71,King’s Indian,0-1
Pavel_Vorobjov,2269,Rauf_Mamedov,2659,A41,A40–A42,0-1
Igor_Shvyrjov,2382,Maxim_Turov,2574,A49,A45–A49,0-1
Mikhail_Demidov,2552,Alexandros_Papasimakopoulos,2230,C05,French Defence,1-0
Iskander_Nasibullin,2109,Evgeny_Postny,2605,C90,Ruy Lopez,½-½
Valerij_Popov,2535,Rick_Frischmann,2355,A28,English Opening,0-1
Kirill_Stupak,2529,Ilya_Duzhakov,2399,D85,Grünfeld,½-½
Kirill_Chukavin,2336,Jiri_Stocek,2575,B56,Sicilian Defence,½-½
Denis_Pershin,2389,Thai_Dai_Van_Nguyen,2553,E35,Indian systems with ...e6,0-1
Gabriel_Sargissian,2689,Daniil_Yuffa,2566,E97,King’s Indian,½-½
Kaarel_Nestor,2154,Meelis_Kanep,2461,A49,A45–A49,0-1
Valery_A_Loginov,2478,Tommi_Luukkonen,2290,A37,English Opening,1-0
Adam_Kozak,2525,Bragi_Thorfinnsson,2437,A07,Réti Opening,1-0
Ottomar_Ladva,2513,Dominik_Horvath,2445,A07,Réti Opening,1-0
Theodoros_Varvadoukas,2164,Martin_Cerveny,2353,A14,English Opening,½-½
Vasily_Usmanov,2436,Dmitry_2_Kononenko,2316,A04,Réti Opening,½-½
Daniel_Sanz_Wawer,2212,Georg_Mohr,2433,A42,A40–A42,0-1
Aleksej_Aleksandrov,2592,Erik_Chibukhchyan,2233,E45,Indian systems with ...e6,1-0
Juras_Mickevicius,2270,Alexander_Khalifman,2608,A40,A40–A42,1-0
Vlastimil_Babula,2574,Timur_Khakimov,2274,D45,Queen’s Gambit,0-1
Sergei_Lobanov,2504,Alexander_Motylev,2640,C92,Ruy Lopez,½-½
Olaf_Heinzel,2310,Robert_1_Ruck,2530,A45,A45–A49,0-1
Roman_Martynov,2322,Pavel_Potapov,2482,A80,Dutch Defence,0-1
Sergey_Ionov,2521,Viktoria_Chernyak,2284,B12,Caro-Kann Defence,1-0
Viktor_Shapiro,2249,Lorin_D'Costa,2381,A05,Réti Opening,0-1
Sergey_Krivenko,2279,Valentin_Vlassow,2257,D25,Queen’s Gambit,0-1
Evgeny_Sysolyatin,2271,Epaminondas_Kourousis,2387,B30,Sicilian Defence,0-1
Valentin_Dragnev,2553,Denis_Lazavik,2411,D12,Queen’s Gambit,0-1
Henri_Pohjala,2350,Zaven_Andriasian,2611,A41,A40–A42,½-½
Igor_Lysyj,2594,Matej_Sebenik,2501,E10,Indian systems with ...e6,½-½
Vahap_Sanal,2549,Daniil_Lintchevski,2538,B23,Sicilian Defence,0-1
Kaido_Kulaots,2538,Helgi_Ass_Gretarsson,2406,C60,Ruy Lopez,1-0
Tarvo_Seeman,2410,Ante_Saric,2556,A05,Réti Opening,0-1
Johann_Hjartarson,2524,Lucas_Van_Foreest,2526,E47,Indian systems with ...e6,1-0
Alexander_Riazantsev,2639,Johann_Hjartarson,2524,E11,Indian systems with ...e6,½-½
Rick_Frischmann,2355,Mikhail_Demidov,2552,B06,Modern Defence,0-1
Zaven_Andriasian,2611,Adam_Kozak,2525,C55,Italian Game,½-½
Thai_Dai_Van_Nguyen,2553,Igor_Lysyj,2594,D31,Queen’s Gambit,½-½
Matej_Sebenik,2501,Henri_Pohjala,2350,D45,Queen’s Gambit,1-0
Evgeny_Postny,2605,Artem_Smirnov,2419,E11,Indian systems with ...e6,1-0
Tarvo_Seeman,2410,Vahap_Sanal,2549,A04,Réti Opening,1-0
Kirill_Shubin,2430,Aleksej_Aleksandrov,2592,C95,Ruy Lopez,1-0
Dmitry_2_Kononenko,2316,Kirill_Stupak,2529,A37,English Opening,0-1
Robert_1_Ruck,2530,Dinara_Wagner,2314,D37,Queen’s Gambit,½-½
Jiri_Stocek,2575,Sander_Kukk,2194,E92,King’s Indian,0-1
Ante_Saric,2556,Andrey_Esipenko,2642,D02,D00–D05,0-1
Pavel_Potapov,2482,Egons_Lavendelis,2298,B22,Sicilian Defence,1-0
Timur_Khakimov,2274,Sergey_Ionov,2521,D00,D00–D05,0-1
Martin_Cerveny,2353,Kirill_Chukavin,2336,D02,D00–D05,½-½
Viktor_Shapiro,2249,Vasily_Usmanov,2436,A07,Réti Opening,0-1
Helgi_Ass_Gretarsson,2406,Juras_Mickevicius,2270,A05,Réti Opening,½-½
Lucas_Van_Foreest,2526,Iskander_Nasibullin,2109,B40,Sicilian Defence,0-1
Valentin_Vlassow,2257,Ekaterina_Murashova,2248,C58,Italian Game,1-0
Epaminondas_Kourousis,2387,Theodoros_Varvadoukas,2164,A04,Réti Opening,1-0
Juri_Krupenski,2386,Evgeny_Zabolotnov,2263,D10,Queen’s Gambit,0-1
Denis_Lazavik,2411,Andrei_Shishkov,2390,D30,Queen’s Gambit,1-0
Daniil_Yuffa,2566,Bogdan_Belyakov,2481,E63,King’s Indian,1-0
Ilya_Duzhakov,2399,Yahor_Silich,2158,E61,King’s Indian,½-½
Helgi_Dam_Ziska,2536,Xavier_Martinez_Pla,2261,B40,Sicilian Defence,1-0
Aleksi_Wallin,2191,Valerij_Popov,2535,E20,Indian systems with ...e6,1-0
Erik_Chibukhchyan,2233,Denis_Pershin,2389,D12,Queen’s Gambit,1-0
Bragi_Thorfinnsson,2437,Ralf_Schnabel,2228,B04,Alekhine Defence,1-0
Nikolaos_Galopoulos,2369,Stanislav_Opryshko,2208,A31,English Opening,1-0
Noel_Studer,2546,Oliver_Brendel,2340,D85,Grünfeld,1-0
Daniil_Lintchevski,2538,Kaido_Kulaots,2538,E62,King’s Indian,½-½
Meelis_Kanep,2461,Gabriel_Sargissian,2689,A45,A45–A49,0-1
Alexander_Motylev,2640,Ottomar_Ladva,2513,C42,Petrov’s Defence,1-0
Gadir_Guseinov,2666,Sergei_Lobanov,2504,C69,Ruy Lopez,1-0
Rauf_Mamedov,2659,Valery_A_Loginov,2478,B50,Sicilian Defence,1-0
Georg_Mohr,2433,Maxim_Turov,2574,B15,Caro-Kann Defence,0-1
Andrey_Esipenko,2642,Daniil_Yuffa,2566,E97,King’s Indian,0-1
Adam_Kozak,2525,Evgeny_Postny,2605,A07,Réti Opening,1-0
Evgeny_Zabolotnov,2263,Ante_Saric,2556,E16,Indian systems with ...e6,0-1
Bogdan_Belyakov,2481,Epaminondas_Kourousis,2387,B40,Sicilian Defence,½-½
Iskander_Nasibullin,2109,Pavel_Potapov,2482,B32,Sicilian Defence,0-1
Sergey_Ionov,2521,Thai_Dai_Van_Nguyen,2553,B22,Sicilian Defence,0-1
Vasily_Usmanov,2436,Tarvo_Seeman,2410,A45,A45–A49,1-0
Lorin_D'Costa,2381,Kirill_Shubin,2430,A40,A40–A42,½-½
Helgi_Dam_Ziska,2536,Denis_Lazavik,2411,A05,Réti Opening,0-1
Ilya_Duzhakov,2399,Robert_1_Ruck,2530,D38,Queen’s Gambit,½-½
Sergei_Lobanov,2504,Jani_Ahvenjarvi,2352,C98,Ruy Lopez,1-0
Gabriel_Sargissian,2689,Alexander_Riazantsev,2639,D38,Queen’s Gambit,1-0
Tommi_Luukkonen,2290,Meelis_Kanep,2461,B90,Sicilian Defence,0-1
Valery_A_Loginov,2478,Laura_Rogule,2309,B67,Sicilian Defence,0-1
Dinara_Wagner,2314,Bragi_Thorfinnsson,2437,A80,Dutch Defence,1-0
Ottomar_Ladva,2513,Uku_Valner,2302,E17,Indian systems with ...e6,1-0
Pavel_Vorobjov,2269,Nikolaos_Galopoulos,2369,D85,Grünfeld,½-½
Igor_Shvyrjov,2382,Martin_Cerveny,2353,D00,D00–D05,1-0
Kirill_Chukavin,2336,Georg_Mohr,2433,C03,French Defence,1-0
Ilja_Haitin,2349,Helgi_Ass_Gretarsson,2406,B06,Modern Defence,½-½
Henri_Pohjala,2350,Aleksi_Wallin,2191,B18,Caro-Kann Defence,½-½
Juras_Mickevicius,2270,Noel_Studer,2546,D27,Queen’s Gambit,½-½
Mikhail_Demidov,2552,Alexander_Motylev,2640,A07,Réti Opening,½-½
Erik_Chibukhchyan,2233,Alexandros_Papasimakopoulos,2230,E11,Indian systems with ...e6,1-0
Vilka_Sipila,2383,Radoslaw_Psyk,2343,A21,English Opening,1-0
Leo_Crevatin,2258,Rick_Frischmann,2355,D07,Queen’s Gambit,1-0
Alexander1_Potapov,2413,Savva_Vetokhin,2113,E71,King’s Indian,1-0
Yahor_Silich,2158,Verner_Putka,2307,C42,Petrov’s Defence,½-½
Vahap_Sanal,2549,Viktoria_Chernyak,2284,B23,Sicilian Defence,1-0
Evgeny_Sysolyatin,2271,Alexander_Khalifman,2608,B70,Sicilian Defence,1-0
Kaido_Kulaots,2538,Gadir_Guseinov,2666,B27,Sicilian Defence,1-0
Johann_Hjartarson,2524,Rauf_Mamedov,2659,B33,Sicilian Defence,0-1
Maxim_Turov,2574,Daniil_Lintchevski,2538,D15,Queen’s Gambit,1-0
Kirill_Stupak,2529,Matej_Sebenik,2501,D55,Queen’s Gambit,½-½
Sander_Kukk,2194,Zaven_Andriasian,2611,A01,Larsen Opening,0-1
Igor_Lysyj,2594,Valentin_Vlassow,2257,D02,D00–D05,1-0
Daniil_Yuffa,2566,Maxim_Turov,2574,E00,E00–E09,½-½
Gadir_Guseinov,2666,Vilka_Sipila,2383,C07,French Defence,½-½
Alexander_Riazantsev,2639,Alexander1_Potapov,2413,A81,Dutch Defence,½-½
Epaminondas_Kourousis,2387,Kirill_Stupak,2529,B07,Pirc Defence,½-½
Kirill_Shubin,2430,Bogdan_Belyakov,2481,C67,Ruy Lopez,½-½
Daniil_Lintchevski,2538,Dinara_Wagner,2314,D37,Queen’s Gambit,½-½
Igor_Shvyrjov,2382,Sergei_Lobanov,2504,D02,D00–D05,½-½
Meelis_Kanep,2461,Kirill_Chukavin,2336,E04,E00–E09,1-0
Laura_Rogule,2309,Ottomar_Ladva,2513,E04,E00–E09,0-1
Lorin_D'Costa,2381,Erik_Chibukhchyan,2233,A45,A45–A49,1-0
Evgeny_Postny,2605,Leo_Crevatin,2258,D30,Queen’s Gambit,1-0
Rauf_Mamedov,2659,Gabriel_Sargissian,2689,C77,Ruy Lopez,1-0
Sander_Kukk,2194,Vahap_Sanal,2549,A01,Larsen Opening,1-0
Dominik_Horvath,2445,Aleksej_Aleksandrov,2592,A13,English Opening,0-1
Pavel_Vorobjov,2269,Vlastimil_Babula,2574,E46,Indian systems with ...e6,0-1
Robert_1_Ruck,2530,Kalle_Kiik,2383,D34,Queen’s Gambit,1-0
Jiri_Stocek,2575,Egons_Lavendelis,2298,D85,Grünfeld,1-0
Juras_Mickevicius,2270,Sergey_Ionov,2521,E04,E00–E09,1-0
Nikolaos_Galopoulos,2369,Iskander_Nasibullin,2109,E06,E00–E09,0-1
Helgi_Ass_Gretarsson,2406,Roman_Martynov,2322,E32,Indian systems with ...e6,0-1
Olaf_Heinzel,2310,Henri_Pohjala,2350,D00,D00–D05,½-½
Noel_Studer,2546,Sergio_Rocha,2342,C41,Philidor Defence,1-0
Zaven_Andriasian,2611,Kaido_Kulaots,2538,B23,Sicilian Defence,0-1
Valentin_Vlassow,2257,Ilja_Haitin,2349,B01,Scandinavian Defence,1-0
Juri_Krupenski,2386,Evgeny_Sysolyatin,2271,E06,E00–E09,1-0
Timur_Khakimov,2274,Evgeny_Degtiarev,2392,D00,D00–D05,1-0
Alexander_Timerkhanov,2388,Emery_Peterson,2158,A40,A40–A42,½-½
Verner_Putka,2307,Klavs_Stabulnieks,2204,E62,King’s Indian,1-0
Robert_Dubrovin,2215,Andrei_Shishkov,2390,D30,Queen’s Gambit,½-½
Aleksi_Wallin,2191,Ilya_Duzhakov,2399,A15,English Opening,0-1
Alexander_Motylev,2640,Vasily_Usmanov,2436,C43,Petrov’s Defence,½-½
Matej_Sebenik,2501,Mikhail_Demidov,2552,D11,Queen’s Gambit,1-0
Pavel_Potapov,2482,Igor_Lysyj,2594,C67,Ruy Lopez,½-½
Denis_Lazavik,2411,Andrey_Esipenko,2642,D58,Queen’s Gambit,½-½
Ante_Saric,2556,Adam_Kozak,2525,A15,English Opening,½-½
Thai_Dai_Van_Nguyen,2553,Johann_Hjartarson,2524,E32,Indian systems with ...e6,1-0
Kaido_Kulaots,2538,Daniil_Yuffa,2566,B12,Caro-Kann Defence,1-0
Epaminondas_Kourousis,2387,Gadir_Guseinov,2666,B07,Pirc Defence,0-1
Mikhail_Demidov,2552,Vilka_Sipila,2383,D34,Queen’s Gambit,0-1
Zaven_Andriasian,2611,Juri_Krupenski,2386,B12,Caro-Kann Defence,1-0
Alexander1_Potapov,2413,Evgeny_Postny,2605,D26,Queen’s Gambit,½-½
Verner_Putka,2307,Alexander_Riazantsev,2639,D02,D00–D05,0-1
Aleksej_Aleksandrov,2592,Ilya_Duzhakov,2399,A28,English Opening,1-0
Vlastimil_Babula,2574,Tarvo_Seeman,2410,E95,King’s Indian,0-1
Kirill_Stupak,2529,Kirill_Shubin,2430,A25,English Opening,½-½
Robert_1_Ruck,2530,Igor_Shvyrjov,2382,A04,Réti Opening,1-0
Dinara_Wagner,2314,Jiri_Stocek,2575,A15,English Opening,1-0
Matej_Sebenik,2501,Rauf_Mamedov,2659,D37,Queen’s Gambit,0-1
Bogdan_Belyakov,2481,Sander_Kukk,2194,B09,Pirc Defence,1-0
Daniil_Lintchevski,2538,Juras_Mickevicius,2270,B13,Caro-Kann Defence,½-½
Sergei_Lobanov,2504,Timur_Khakimov,2274,C63,Ruy Lopez,1-0
Roman_Martynov,2322,Noel_Studer,2546,D27,Queen’s Gambit,0-1
Iskander_Nasibullin,2109,Valentin_Vlassow,2257,B04,Alekhine Defence,½-½
Denis_Pershin,2389,Daniel_Sanz_Wawer,2212,C02,French Defence,½-½
Valerij_Popov,2535,Olaf_Heinzel,2310,A34,English Opening,1-0
Johann_Hjartarson,2524,Dmitry_2_Kononenko,2316,A36,English Opening,½-½
Siim_Kanep,2180,Georg_Mohr,2433,B06,Modern Defence,½-½
Henri_Pohjala,2350,Falko_Meyer,2208,A40,A40–A42,1-0
Maxim_Turov,2574,Thai_Dai_Van_Nguyen,2553,D30,Queen’s Gambit,½-½
Valentin_Dragnev,2553,Uku_Valner,2302,A40,A40–A42,1-0
Tigran_Nazaretyan,2297,Robert_Dubrovin,2215,E12,Indian systems with ...e6,0-1
Kaarel_Nestor,2154,Rick_Frischmann,2355,D02,D00–D05,½-½
Marat_Askerov,2335,Valer_Krutti,2295,A50,Atypical Indian systems,0-1
Stanislav_Opryshko,2208,Alexander_Timerkhanov,2388,D19,Queen’s Gambit,½-½
Andrei_Shishkov,2390,Erik_Chibukhchyan,2233,E33,Indian systems with ...e6,0-1
Emery_Peterson,2158,Jani_Ahvenjarvi,2352,C11,French Defence,1-0
Gabriel_Sargissian,2689,Denis_Lazavik,2411,D12,Queen’s Gambit,1-0
Adam_Kozak,2525,Alexander_Motylev,2640,A07,Réti Opening,0-1
Igor_Lysyj,2594,Meelis_Kanep,2461,E10,Indian systems with ...e6,1-0
Andrey_Esipenko,2642,Lorin_D'Costa,2381,D85,Grünfeld,1-0
Ottomar_Ladva,2513,Ante_Saric,2556,A49,A45–A49,0-1
Vasily_Usmanov,2436,Pavel_Potapov,2482,E00,E00–E09,1-0
Rauf_Mamedov,2659,Kaido_Kulaots,2538,B22,Sicilian Defence,½-½
Vilka_Sipila,2383,Robert_1_Ruck,2530,B12,Caro-Kann Defence,1-0
Tarvo_Seeman,2410,Bogdan_Belyakov,2481,A05,Réti Opening,½-½
Pavel_Potapov,2482,Dinara_Wagner,2314,B22,Sicilian Defence,½-½
Evgeny_Postny,2605,Kirill_Shubin,2430,A61,Atypical Indian systems,1-0
Felix_Blohberger,2434,Valerij_Popov,2535,D31,Queen’s Gambit,½-½
Laura_Rogule,2309,Kirill_Stupak,2529,A36,English Opening,0-1
Robert_Dubrovin,2215,Daniil_Lintchevski,2538,D22,Queen’s Gambit,0-1
Meelis_Kanep,2461,Iskander_Nasibullin,2109,A45,A45–A49,1-0
Juras_Mickevicius,2270,Ottomar_Ladva,2513,E04,E00–E09,1-0
Erik_Chibukhchyan,2233,Henri_Pohjala,2350,B01,Scandinavian Defence,0-1
Thai_Dai_Van_Nguyen,2553,Gabriel_Sargissian,2689,E32,Indian systems with ...e6,½-½
Lorin_D'Costa,2381,Kirill_Chukavin,2336,A45,A45–A49,½-½
Valentin_Vlassow,2257,Emery_Peterson,2158,C01,French Defence,½-½
Daniel_Sanz_Wawer,2212,Valentin_Dragnev,2553,D35,Queen’s Gambit,½-½
Valer_Krutti,2295,Adam_Kozak,2525,E10,Indian systems with ...e6,0-1
Denis_Lazavik,2411,Alexander1_Potapov,2413,A80,Dutch Defence,1-0
Grigory_Sharankov,2260,Mikhail_Demidov,2552,A40,A40–A42,0-1
Alexei_Saveliev,2361,Vahap_Sanal,2549,C88,Ruy Lopez,0-1
Sander_Kukk,2194,Vlastimil_Babula,2574,A01,Larsen Opening,0-1
Igor_Shvyrjov,2382,Johann_Hjartarson,2524,A80,Dutch Defence,0-1
Jiri_Stocek,2575,Kalle_Kiik,2383,D02,D00–D05,1-0
Alexander_Motylev,2640,Andrey_Esipenko,2642,C78,Ruy Lopez,½-½
Dmitry_2_Kononenko,2316,Denis_Pershin,2389,B14,Caro-Kann Defence,0-1
